"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","GFCF","TOT","AGRWTH","Q","2020-Q1",-0.675675676,"P"
"BEL","GFCF","TOT","AGRWTH","Q","2020-Q2",-18.216536893,"P"
"BEL","GFCF","TOT","AGRWTH","Q","2020-Q3",-4.208446168,"P"
"BEL","GFCF","TOT","AGRWTH","Q","2020-Q4",-1.279061293,"P"
"BEL","GFCF","TOT","AGRWTH","Q","2021-Q1",3.098602078,"P"
"BEL","GFCF","TOT","AGRWTH","Q","2021-Q2",26.377113841,"P"
"BEL","GFCF","TOT","AGRWTH","Q","2021-Q3",5.459199267,"P"
"BEL","GFCF","TOT","AGRWTH","Q","2021-Q4",-0.361743753,"P"
"BEL","GFCF","TOT","AGRWTH","Q","2022-Q1",-1.207265345,"P"
"BEL","GFCF","TOT","QGRWTH","Q","1960-Q2",3.419042797,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1960-Q3",3.32417382,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1960-Q4",3.234808062,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1961-Q1",3.106743478,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1961-Q2",2.989482694,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1961-Q3",2.324333336,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1961-Q4",1.65091081,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1962-Q1",1.588706023,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1962-Q2",1.572477878,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1962-Q3",0.295627593,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1962-Q4",-1.046859051,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1963-Q1",-1.036491932,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1963-Q2",-1.051934122,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1963-Q3",1.949706625,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1963-Q4",5.070891691,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1964-Q1",4.800738347,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1964-Q2",4.555761025,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1964-Q3",2.365623309,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1964-Q4",0.278561993,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1965-Q1",0.272241013,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1965-Q2",0.27228451,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1965-Q3",1.172227894,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1965-Q4",2.106479123,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1966-Q1",2.045617379,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1966-Q2",1.988934605,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1966-Q3",1.392454724,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1966-Q4",0.774639337,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1967-Q1",0.747457612,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1967-Q2",0.750389855,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1967-Q3",0.008939236,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1967-Q4",-0.780504075,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1968-Q1",-0.781894322,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1968-Q2",-0.784430569,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1968-Q3",0.298468017,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1968-Q4",1.431491567,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1969-Q1",1.414064413,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1969-Q2",1.369047399,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1969-Q3",2.090860337,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1969-Q4",2.813172622,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1970-Q1",2.698121045,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1970-Q2",2.621054238,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1970-Q3",0.727490549,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1970-Q4",-1.227790047,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1971-Q1",-1.241957079,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1971-Q2",-1.238672558,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1971-Q3",-0.14412846,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1971-Q4",1.049216726,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1972-Q1",1.04349506,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1972-Q2",1.01672951,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1972-Q3",1.394419155,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1972-Q4",1.774453476,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1973-Q1",1.736367567,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1973-Q2",1.68586001,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1973-Q3",1.97497373,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1973-Q4",2.258167869,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1974-Q1",2.173445545,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1974-Q2",2.126162269,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1974-Q3",0.480018482,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1974-Q4",-1.235605321,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1975-Q1",-1.244867368,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1975-Q2",-1.246627082,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1975-Q3",0.14067897,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1975-Q4",1.6427189,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1976-Q1",1.611254878,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1976-Q2",1.573625873,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1976-Q3",0.565875224,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1976-Q4",-0.458619923,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1977-Q1",-0.456200423,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1977-Q2",-0.455416299,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1977-Q3",0.389540335,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1977-Q4",1.290806507,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1978-Q1",1.258283054,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1978-Q2",1.238225533,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1978-Q3",-0.155012451,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1978-Q4",-1.635041419,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1979-Q1",-1.641026361,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1979-Q2",-1.662787686,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1979-Q3",0.706098772,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1979-Q4",3.250312612,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1980-Q1",5.343262916,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1980-Q2",0.41663467,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1980-Q3",-1.928363516,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1980-Q4",-5.551688424,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1981-Q1",-4.086397571,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1981-Q2",-5.970195695,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1981-Q3",-3.904092971,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1981-Q4",-0.945723567,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1982-Q1",0.527364065,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1982-Q2",0.420039606,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1982-Q3",-0.637413679,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1982-Q4",-0.332971705,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1983-Q1",-2.575020896,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1983-Q2",-3.497848214,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1983-Q3",0.558041277,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1983-Q4",-1.608068492,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1984-Q1",6.107219447,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1984-Q2",-4.661454108,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1984-Q3",0.956152531,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1984-Q4",2.108705236,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1985-Q1",-0.007971921,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1985-Q2",5.907845033,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1985-Q3",-1.345255995,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1985-Q4",2.601342547,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1986-Q1",-0.388870215,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1986-Q2",-0.199583078,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1986-Q3",1.981136466,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1986-Q4",-0.538731122,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1987-Q1",0.365644832,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1987-Q2",2.355107885,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1987-Q3",2.828376234,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1987-Q4",4.28498567,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1988-Q1",1.63146232,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1988-Q2",4.749622646,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1988-Q3",4.712917437,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1988-Q4",7.102839551,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1989-Q1",-1.023184758,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1989-Q2",3.333691628,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1989-Q3",2.197513458,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1989-Q4",2.501841201,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1990-Q1",2.976393191,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1990-Q2",1.530972906,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1990-Q3",0.977780868,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1990-Q4",-2.156551151,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1991-Q1",-1.620665724,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1991-Q2",-3.025636416,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1991-Q3",0.69217944,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1991-Q4",1.53858621,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1992-Q1",0.691280338,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1992-Q2",1.535661092,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1992-Q3",-1.952158173,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1992-Q4",-3.731761297,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1993-Q1",2.949211141,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1993-Q2",-1.72087476,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1993-Q3",0.299904714,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1993-Q4",0.149548196,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1994-Q1",0.014652517,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1994-Q2",-0.501490442,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1994-Q3",0.95934312,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1994-Q4",0.116453303,"E"
"BEL","GFCF","TOT","QGRWTH","Q","1995-Q1",1.302669547,
"BEL","GFCF","TOT","QGRWTH","Q","1995-Q2",1.670371119,
"BEL","GFCF","TOT","QGRWTH","Q","1995-Q3",1.126200729,
"BEL","GFCF","TOT","QGRWTH","Q","1995-Q4",-0.045856535,
"BEL","GFCF","TOT","QGRWTH","Q","1996-Q1",-1.677808363,
"BEL","GFCF","TOT","QGRWTH","Q","1996-Q2",0.166644447,
"BEL","GFCF","TOT","QGRWTH","Q","1996-Q3",1.284354828,
"BEL","GFCF","TOT","QGRWTH","Q","1996-Q4",2.168199737,
"BEL","GFCF","TOT","QGRWTH","Q","1997-Q1",2.077170418,
"BEL","GFCF","TOT","QGRWTH","Q","1997-Q2",2.412902413,
"BEL","GFCF","TOT","QGRWTH","Q","1997-Q3",-0.406003937,
"BEL","GFCF","TOT","QGRWTH","Q","1997-Q4",2.242124768,
"BEL","GFCF","TOT","QGRWTH","Q","1998-Q1",-1.365311424,
"BEL","GFCF","TOT","QGRWTH","Q","1998-Q2",0.208244013,
"BEL","GFCF","TOT","QGRWTH","Q","1998-Q3",1.998655339,
"BEL","GFCF","TOT","QGRWTH","Q","1998-Q4",1.617929051,
"BEL","GFCF","TOT","QGRWTH","Q","1999-Q1",0.412784526,
"BEL","GFCF","TOT","QGRWTH","Q","1999-Q2",1.61498708,
"BEL","GFCF","TOT","QGRWTH","Q","1999-Q3",0.618389875,
"BEL","GFCF","TOT","QGRWTH","Q","1999-Q4",-0.58587019,
"BEL","GFCF","TOT","QGRWTH","Q","2000-Q1",3.102611509,
"BEL","GFCF","TOT","QGRWTH","Q","2000-Q2",1.003082096,
"BEL","GFCF","TOT","QGRWTH","Q","2000-Q3",1.237239237,
"BEL","GFCF","TOT","QGRWTH","Q","2000-Q4",0.646681646,
"BEL","GFCF","TOT","QGRWTH","Q","2001-Q1",1.687993466,
"BEL","GFCF","TOT","QGRWTH","Q","2001-Q2",-1.210174029,
"BEL","GFCF","TOT","QGRWTH","Q","2001-Q3",1.116591685,
"BEL","GFCF","TOT","QGRWTH","Q","2001-Q4",-4.14902171,
"BEL","GFCF","TOT","QGRWTH","Q","2002-Q1",-0.016777585,
"BEL","GFCF","TOT","QGRWTH","Q","2002-Q2",-1.387179774,
"BEL","GFCF","TOT","QGRWTH","Q","2002-Q3",-1.452070335,
"BEL","GFCF","TOT","QGRWTH","Q","2002-Q4",2.083573155,
"BEL","GFCF","TOT","QGRWTH","Q","2003-Q1",-0.456698241,
"BEL","GFCF","TOT","QGRWTH","Q","2003-Q2",0.260549419,
"BEL","GFCF","TOT","QGRWTH","Q","2003-Q3",-0.016948195,
"BEL","GFCF","TOT","QGRWTH","Q","2003-Q4",-1.288281162,
"BEL","GFCF","TOT","QGRWTH","Q","2004-Q1",6.473955352,
"BEL","GFCF","TOT","QGRWTH","Q","2004-Q2",3.155744315,
"BEL","GFCF","TOT","QGRWTH","Q","2004-Q3",2.954971857,
"BEL","GFCF","TOT","QGRWTH","Q","2004-Q4",-2.060237914,
"BEL","GFCF","TOT","QGRWTH","Q","2005-Q1",3.700640893,
"BEL","GFCF","TOT","QGRWTH","Q","2005-Q2",3.867623604,
"BEL","GFCF","TOT","QGRWTH","Q","2005-Q3",-2.260076775,
"BEL","GFCF","TOT","QGRWTH","Q","2005-Q4",-1.654474937,
"BEL","GFCF","TOT","QGRWTH","Q","2006-Q1",2.670726837,
"BEL","GFCF","TOT","QGRWTH","Q","2006-Q2",-0.408421257,
"BEL","GFCF","TOT","QGRWTH","Q","2006-Q3",1.816140214,
"BEL","GFCF","TOT","QGRWTH","Q","2006-Q4",0.45073124,
"BEL","GFCF","TOT","QGRWTH","Q","2007-Q1",3.327127787,
"BEL","GFCF","TOT","QGRWTH","Q","2007-Q2",1.579968585,
"BEL","GFCF","TOT","QGRWTH","Q","2007-Q3",2.023831181,
"BEL","GFCF","TOT","QGRWTH","Q","2007-Q4",1.720679356,
"BEL","GFCF","TOT","QGRWTH","Q","2008-Q1",0.6748762,
"BEL","GFCF","TOT","QGRWTH","Q","2008-Q2",0.065294041,
"BEL","GFCF","TOT","QGRWTH","Q","2008-Q3",-2.131546894,
"BEL","GFCF","TOT","QGRWTH","Q","2008-Q4",-1.666814828,
"BEL","GFCF","TOT","QGRWTH","Q","2009-Q1",-3.105365457,
"BEL","GFCF","TOT","QGRWTH","Q","2009-Q2",-0.984325434,
"BEL","GFCF","TOT","QGRWTH","Q","2009-Q3",-1.912838634,
"BEL","GFCF","TOT","QGRWTH","Q","2009-Q4",1.364138527,
"BEL","GFCF","TOT","QGRWTH","Q","2010-Q1",-1.364734872,
"BEL","GFCF","TOT","QGRWTH","Q","2010-Q2",0.408359356,
"BEL","GFCF","TOT","QGRWTH","Q","2010-Q3",2.023923445,
"BEL","GFCF","TOT","QGRWTH","Q","2010-Q4",1.064578155,
"BEL","GFCF","TOT","QGRWTH","Q","2011-Q1",1.276102088,
"BEL","GFCF","TOT","QGRWTH","Q","2011-Q2",2.148911798,
"BEL","GFCF","TOT","QGRWTH","Q","2011-Q3",-0.107652283,
"BEL","GFCF","TOT","QGRWTH","Q","2011-Q4",1.549169286,
"BEL","GFCF","TOT","QGRWTH","Q","2012-Q1",-0.601370772,
"BEL","GFCF","TOT","QGRWTH","Q","2012-Q2",0.342541928,
"BEL","GFCF","TOT","QGRWTH","Q","2012-Q3",-0.341372584,
"BEL","GFCF","TOT","QGRWTH","Q","2012-Q4",-1.828373148,
"BEL","GFCF","TOT","QGRWTH","Q","2013-Q1",-0.756751858,
"BEL","GFCF","TOT","QGRWTH","Q","2013-Q2",0.283092096,
"BEL","GFCF","TOT","QGRWTH","Q","2013-Q3",-0.254974275,
"BEL","GFCF","TOT","QGRWTH","Q","2013-Q4",-0.593417629,
"BEL","GFCF","TOT","QGRWTH","Q","2014-Q1",2.419984387,
"BEL","GFCF","TOT","QGRWTH","Q","2014-Q2",1.241929699,
"BEL","GFCF","TOT","QGRWTH","Q","2014-Q3",7.293742527,
"BEL","GFCF","TOT","QGRWTH","Q","2014-Q4",-4.556711243,
"BEL","GFCF","TOT","QGRWTH","Q","2015-Q1",10.058813354,
"BEL","GFCF","TOT","QGRWTH","Q","2015-Q2",-10.027504912,
"BEL","GFCF","TOT","QGRWTH","Q","2015-Q3",3.074504324,
"BEL","GFCF","TOT","QGRWTH","Q","2015-Q4",0.576222354,
"BEL","GFCF","TOT","QGRWTH","Q","2016-Q1",3.656584379,
"BEL","GFCF","TOT","QGRWTH","Q","2016-Q2",-1.081037145,
"BEL","GFCF","TOT","QGRWTH","Q","2016-Q3",7.674609696,
"BEL","GFCF","TOT","QGRWTH","Q","2016-Q4",-6.471306471,
"BEL","GFCF","TOT","QGRWTH","Q","2017-Q1",1.897030026,
"BEL","GFCF","TOT","QGRWTH","Q","2017-Q2",1.569443888,
"BEL","GFCF","TOT","QGRWTH","Q","2017-Q3",-0.607040088,
"BEL","GFCF","TOT","QGRWTH","Q","2017-Q4",1.134245489,
"BEL","GFCF","TOT","QGRWTH","Q","2018-Q1",1.01956786,
"BEL","GFCF","TOT","QGRWTH","Q","2018-Q2",0.163037149,
"BEL","GFCF","TOT","QGRWTH","Q","2018-Q3",0.871991629,
"BEL","GFCF","TOT","QGRWTH","Q","2018-Q4",1.928692178,
"BEL","GFCF","TOT","QGRWTH","Q","2019-Q1",1.530343008,
"BEL","GFCF","TOT","QGRWTH","Q","2019-Q2",0.126225126,
"BEL","GFCF","TOT","QGRWTH","Q","2019-Q3",1.319985169,
"BEL","GFCF","TOT","QGRWTH","Q","2019-Q4",0.424504135,
"BEL","GFCF","TOT","QGRWTH","Q","2020-Q1",-2.507105896,"P"
"BEL","GFCF","TOT","QGRWTH","Q","2020-Q2",-17.556253271,"P"
"BEL","GFCF","TOT","QGRWTH","Q","2020-Q3",18.674343746,"P"
"BEL","GFCF","TOT","QGRWTH","Q","2020-Q4",3.49556846,"P"
"BEL","GFCF","TOT","QGRWTH","Q","2021-Q1",1.816101288,"P"
"BEL","GFCF","TOT","QGRWTH","Q","2021-Q2",1.058623065,"P"
"BEL","GFCF","TOT","QGRWTH","Q","2021-Q3",-0.968609865,"P"
"BEL","GFCF","TOT","QGRWTH","Q","2021-Q4",-2.216989676,"P"
"BEL","GFCF","TOT","QGRWTH","Q","2022-Q1",0.952098692,"P"
"CAN","GFCF","TOT","AGRWTH","Q","1962-Q1",7.749637706,
"CAN","GFCF","TOT","AGRWTH","Q","1962-Q2",4.502489236,
"CAN","GFCF","TOT","AGRWTH","Q","1962-Q3",4.357234669,
"CAN","GFCF","TOT","AGRWTH","Q","1962-Q4",3.391676011,
"CAN","GFCF","TOT","AGRWTH","Q","1963-Q1",1.063148457,
"CAN","GFCF","TOT","AGRWTH","Q","1963-Q2",3.77738078,
"CAN","GFCF","TOT","AGRWTH","Q","1963-Q3",2.274747034,
"CAN","GFCF","TOT","AGRWTH","Q","1963-Q4",7.683118516,
"CAN","GFCF","TOT","AGRWTH","Q","1964-Q1",13.361850444,
"CAN","GFCF","TOT","AGRWTH","Q","1964-Q2",12.380583127,
"CAN","GFCF","TOT","AGRWTH","Q","1964-Q3",12.212262569,
"CAN","GFCF","TOT","AGRWTH","Q","1964-Q4",14.407076546,
"CAN","GFCF","TOT","AGRWTH","Q","1965-Q1",9.664029963,
"CAN","GFCF","TOT","AGRWTH","Q","1965-Q2",9.751183363,
"CAN","GFCF","TOT","AGRWTH","Q","1965-Q3",13.71843117,
"CAN","GFCF","TOT","AGRWTH","Q","1965-Q4",10.256704688,
"CAN","GFCF","TOT","AGRWTH","Q","1966-Q1",13.646153258,
"CAN","GFCF","TOT","AGRWTH","Q","1966-Q2",15.549045002,
"CAN","GFCF","TOT","AGRWTH","Q","1966-Q3",8.80452053,
"CAN","GFCF","TOT","AGRWTH","Q","1966-Q4",6.702384947,
"CAN","GFCF","TOT","AGRWTH","Q","1967-Q1",3.629859717,
"CAN","GFCF","TOT","AGRWTH","Q","1967-Q2",0.163229773,
"CAN","GFCF","TOT","AGRWTH","Q","1967-Q3",-0.349155111,
"CAN","GFCF","TOT","AGRWTH","Q","1967-Q4",-2.972594866,
"CAN","GFCF","TOT","AGRWTH","Q","1968-Q1",-1.180557058,
"CAN","GFCF","TOT","AGRWTH","Q","1968-Q2",-0.710522027,
"CAN","GFCF","TOT","AGRWTH","Q","1968-Q3",0.755847905,
"CAN","GFCF","TOT","AGRWTH","Q","1968-Q4",4.689945008,
"CAN","GFCF","TOT","AGRWTH","Q","1969-Q1",3.609167461,
"CAN","GFCF","TOT","AGRWTH","Q","1969-Q2",5.243404712,
"CAN","GFCF","TOT","AGRWTH","Q","1969-Q3",6.056099295,
"CAN","GFCF","TOT","AGRWTH","Q","1969-Q4",4.290869491,
"CAN","GFCF","TOT","AGRWTH","Q","1970-Q1",3.402065124,
"CAN","GFCF","TOT","AGRWTH","Q","1970-Q2",-1.863115104,
"CAN","GFCF","TOT","AGRWTH","Q","1970-Q3",-0.065990947,
"CAN","GFCF","TOT","AGRWTH","Q","1970-Q4",0.818975666,
"CAN","GFCF","TOT","AGRWTH","Q","1971-Q1",1.361434208,
"CAN","GFCF","TOT","AGRWTH","Q","1971-Q2",9.417211387,
"CAN","GFCF","TOT","AGRWTH","Q","1971-Q3",9.044666165,
"CAN","GFCF","TOT","AGRWTH","Q","1971-Q4",9.29805144,
"CAN","GFCF","TOT","AGRWTH","Q","1972-Q1",8.825249571,
"CAN","GFCF","TOT","AGRWTH","Q","1972-Q2",5.81041828,
"CAN","GFCF","TOT","AGRWTH","Q","1972-Q3",2.589771491,
"CAN","GFCF","TOT","AGRWTH","Q","1972-Q4",-0.303790412,
"CAN","GFCF","TOT","AGRWTH","Q","1973-Q1",4.785863865,
"CAN","GFCF","TOT","AGRWTH","Q","1973-Q2",5.76220935,
"CAN","GFCF","TOT","AGRWTH","Q","1973-Q3",8.655070004,
"CAN","GFCF","TOT","AGRWTH","Q","1973-Q4",13.675882698,
"CAN","GFCF","TOT","AGRWTH","Q","1974-Q1",12.065047264,
"CAN","GFCF","TOT","AGRWTH","Q","1974-Q2",5.956150825,
"CAN","GFCF","TOT","AGRWTH","Q","1974-Q3",4.025261871,
"CAN","GFCF","TOT","AGRWTH","Q","1974-Q4",-0.051644001,
"CAN","GFCF","TOT","AGRWTH","Q","1975-Q1",-2.895108537,
"CAN","GFCF","TOT","AGRWTH","Q","1975-Q2",3.263053029,
"CAN","GFCF","TOT","AGRWTH","Q","1975-Q3",7.279596566,
"CAN","GFCF","TOT","AGRWTH","Q","1975-Q4",9.613208011,
"CAN","GFCF","TOT","AGRWTH","Q","1976-Q1",9.727616974,
"CAN","GFCF","TOT","AGRWTH","Q","1976-Q2",10.383684702,
"CAN","GFCF","TOT","AGRWTH","Q","1976-Q3",3.513375777,
"CAN","GFCF","TOT","AGRWTH","Q","1976-Q4",2.431779239,
"CAN","GFCF","TOT","AGRWTH","Q","1977-Q1",2.885961209,
"CAN","GFCF","TOT","AGRWTH","Q","1977-Q2",0.276526087,
"CAN","GFCF","TOT","AGRWTH","Q","1977-Q3",4.002557169,
"CAN","GFCF","TOT","AGRWTH","Q","1977-Q4",2.627522882,
"CAN","GFCF","TOT","AGRWTH","Q","1978-Q1",0.745699273,
"CAN","GFCF","TOT","AGRWTH","Q","1978-Q2",2.371137703,
"CAN","GFCF","TOT","AGRWTH","Q","1978-Q3",1.156604373,
"CAN","GFCF","TOT","AGRWTH","Q","1978-Q4",3.216507467,
"CAN","GFCF","TOT","AGRWTH","Q","1979-Q1",4.820456397,
"CAN","GFCF","TOT","AGRWTH","Q","1979-Q2",3.37627535,
"CAN","GFCF","TOT","AGRWTH","Q","1979-Q3",8.885117202,
"CAN","GFCF","TOT","AGRWTH","Q","1979-Q4",8.054450291,
"CAN","GFCF","TOT","AGRWTH","Q","1980-Q1",8.138338116,
"CAN","GFCF","TOT","AGRWTH","Q","1980-Q2",4.450760133,
"CAN","GFCF","TOT","AGRWTH","Q","1980-Q3",3.409389774,
"CAN","GFCF","TOT","AGRWTH","Q","1980-Q4",5.780092282,
"CAN","GFCF","TOT","AGRWTH","Q","1981-Q1",9.49115365,
"CAN","GFCF","TOT","AGRWTH","Q","1981-Q2",15.406689287,
"CAN","GFCF","TOT","AGRWTH","Q","1981-Q3",8.114981887,
"CAN","GFCF","TOT","AGRWTH","Q","1981-Q4",4.06214178,
"CAN","GFCF","TOT","AGRWTH","Q","1982-Q1",-3.939877152,
"CAN","GFCF","TOT","AGRWTH","Q","1982-Q2",-12.895168652,
"CAN","GFCF","TOT","AGRWTH","Q","1982-Q3",-14.71283493,
"CAN","GFCF","TOT","AGRWTH","Q","1982-Q4",-11.784929529,
"CAN","GFCF","TOT","AGRWTH","Q","1983-Q1",-9.252278761,
"CAN","GFCF","TOT","AGRWTH","Q","1983-Q2",-0.65707838,
"CAN","GFCF","TOT","AGRWTH","Q","1983-Q3",5.015237442,
"CAN","GFCF","TOT","AGRWTH","Q","1983-Q4",3.334078183,
"CAN","GFCF","TOT","AGRWTH","Q","1984-Q1",4.071902158,
"CAN","GFCF","TOT","AGRWTH","Q","1984-Q2",1.874898877,
"CAN","GFCF","TOT","AGRWTH","Q","1984-Q3",1.709138896,
"CAN","GFCF","TOT","AGRWTH","Q","1984-Q4",1.126382538,
"CAN","GFCF","TOT","AGRWTH","Q","1985-Q1",3.281850832,
"CAN","GFCF","TOT","AGRWTH","Q","1985-Q2",8.272558636,
